,time,code,open,high,low,close,volume
1260,2017-03-15,000300.XSHG,3452.21,3463.92,3445.27,3463.64,7910495400.0
1261,2017-03-16,000300.XSHG,3472.27,3492.13,3472.27,3481.51,10633391300.0
1262,2017-03-17,000300.XSHG,3485.31,3488.5,3441.47,3445.81,10375556000.0
1263,2017-03-20,000300.XSHG,3449.05,3454.06,3429.83,3449.61,8873432200.0
1264,2017-03-21,000300.XSHG,3449.77,3466.7,3445.64,3466.35,8770785500.0
1265,2017-03-22,000300.XSHG,3450.75,3464.33,3433.5,3450.05,10493589400.0
1266,2017-03-23,000300.XSHG,3452.41,3470.82,3435.69,3461.98,9431806200.0
1267,2017-03-24,000300.XSHG,3464.2,3499.32,3461.11,3489.6,12564583300.0
1268,2017-03-27,000300.XSHG,3488.76,3505.98,3474.52,3478.04,10701537700.0
1269,2017-03-28,000300.XSHG,3480.25,3482.29,3461.47,3469.81,8419482000.0
1270,2017-03-29,000300.XSHG,3472.97,3483.06,3455.55,3465.19,10485170600.0
1271,2017-03-30,000300.XSHG,3461.62,3467.3,3422.37,3436.76,11637692200.0
1272,2017-03-31,000300.XSHG,3434.82,3456.31,3430.82,3456.05,9157749100.0
1273,2017-04-05,000300.XSHG,3476.42,3504.54,3475.15,3503.89,14339901700.0
1274,2017-04-06,000300.XSHG,3507.99,3517.78,3495.72,3514.05,13676700400.0
1275,2017-04-07,000300.XSHG,3514.45,3526.82,3506.39,3517.46,14029320400.0
1276,2017-04-10,000300.XSHG,3519.46,3522.8,3502.08,3505.14,14188738000.0
1277,2017-04-11,000300.XSHG,3503.83,3520.13,3466.14,3517.33,16594583200.0
1278,2017-04-12,000300.XSHG,3514.57,3523.1,3498.0,3509.44,18182453700.0
1279,2017-04-13,000300.XSHG,3500.28,3518.44,3496.57,3514.57,12998181300.0
1280,2017-04-14,000300.XSHG,3516.81,3517.47,3476.95,3486.5,13547407800.0
1281,2017-04-17,000300.XSHG,3475.74,3480.57,3453.68,3479.94,11716496100.0
1282,2017-04-18,000300.XSHG,3474.89,3489.08,3462.63,3462.74,11092782300.0
1283,2017-04-19,000300.XSHG,3452.99,3459.35,3418.51,3445.88,12134926400.0
1284,2017-04-20,000300.XSHG,3444.52,3465.61,3440.72,3461.55,11418420800.0
1285,2017-04-21,000300.XSHG,3461.39,3475.56,3449.54,3466.79,10441911000.0
1286,2017-04-24,000300.XSHG,3458.23,3458.23,3403.98,3431.26,11466079100.0
1287,2017-04-25,000300.XSHG,3427.73,3449.67,3422.65,3440.97,9407214800.0
1288,2017-04-26,000300.XSHG,3440.25,3466.57,3439.15,3445.18,11194002900.0
1289,2017-04-27,000300.XSHG,3435.1,3449.27,3399.54,3446.72,12329842500.0
1290,2017-04-28,000300.XSHG,3439.57,3439.9,3417.24,3439.75,10163235100.0
1291,2017-05-02,000300.XSHG,3427.92,3436.31,3418.67,3426.58,9279746200.0
1292,2017-05-03,000300.XSHG,3421.76,3432.22,3403.08,3413.13,9166962400.0
1293,2017-05-04,000300.XSHG,3404.94,3421.4,3391.28,3404.39,10348207500.0
1294,2017-05-05,000300.XSHG,3393.48,3395.45,3366.56,3382.55,10989533300.0
1295,2017-05-08,000300.XSHG,3369.11,3374.16,3339.57,3358.81,12374928700.0
1296,2017-05-09,000300.XSHG,3342.6,3358.05,3327.59,3352.53,7677166800.0
1297,2017-05-10,000300.XSHG,3350.65,3369.43,3336.0,3337.7,9208262800.0
1298,2017-05-11,000300.XSHG,3322.95,3359.6,3312.89,3356.65,10925289000.0
1299,2017-05-12,000300.XSHG,3350.94,3387.27,3349.17,3385.38,9338646600.0
1300,2017-05-15,000300.XSHG,3391.59,3406.58,3391.59,3399.19,8297761100.0
1301,2017-05-16,000300.XSHG,3390.93,3428.85,3373.55,3428.65,10524241600.0
1302,2017-05-17,000300.XSHG,3423.19,3433.97,3408.15,3409.97,9973683700.0
1303,2017-05-18,000300.XSHG,3387.67,3409.93,3383.93,3398.11,8575958900.0
1304,2017-05-19,000300.XSHG,3395.23,3405.94,3392.38,3403.85,7147352500.0
1305,2017-05-22,000300.XSHG,3400.59,3424.18,3391.17,3411.24,9253955900.0
1306,2017-05-23,000300.XSHG,3405.03,3434.77,3401.53,3424.19,11691103300.0
1307,2017-05-24,000300.XSHG,3409.72,3424.17,3383.89,3424.17,8355316100.0
1308,2017-05-25,000300.XSHG,3414.4,3490.42,3413.22,3485.66,13072163100.0
1309,2017-05-26,000300.XSHG,3479.62,3498.31,3473.04,3480.43,10324115300.0
1310,2017-05-31,000300.XSHG,3495.07,3515.08,3474.92,3492.88,10482974400.0
1311,2017-06-01,000300.XSHG,3485.22,3499.81,3476.43,3497.74,10312772400.0
1312,2017-06-02,000300.XSHG,3491.59,3498.12,3470.2,3486.51,8266801000.0
1313,2017-06-05,000300.XSHG,3480.17,3484.12,3462.31,3468.75,7973815200.0
1314,2017-06-06,000300.XSHG,3464.38,3492.88,3460.45,3492.88,6408938800.0
1315,2017-06-07,000300.XSHG,3493.88,3537.09,3491.13,3533.87,10441996800.0
1316,2017-06-08,000300.XSHG,3531.24,3562.27,3528.18,3560.98,9022490500.0
1317,2017-06-09,000300.XSHG,3561.24,3590.89,3560.63,3576.17,10118826500.0
1318,2017-06-12,000300.XSHG,3570.22,3603.69,3565.9,3574.39,9038116700.0
1319,2017-06-13,000300.XSHG,3569.16,3584.41,3559.21,3582.27,7517713800.0
1320,2017-06-14,000300.XSHG,3571.25,3571.25,3530.27,3535.3,8381078300.0
1321,2017-06-15,000300.XSHG,3530.75,3542.28,3508.95,3528.79,8263253500.0
1322,2017-06-16,000300.XSHG,3522.97,3536.14,3514.39,3518.76,7645270700.0
1323,2017-06-19,000300.XSHG,3520.06,3554.91,3520.06,3553.67,7979714100.0
1324,2017-06-20,000300.XSHG,3560.79,3563.7,3539.51,3546.49,8050955900.0
1325,2017-06-21,000300.XSHG,3567.13,3587.99,3545.57,3587.95,8785982400.0
1326,2017-06-22,000300.XSHG,3583.56,3635.53,3581.34,3590.34,13552698700.0
1327,2017-06-23,000300.XSHG,3583.44,3623.24,3569.32,3622.88,10512913400.0
1328,2017-06-26,000300.XSHG,3627.02,3671.94,3627.02,3668.09,13463799500.0
1329,2017-06-27,000300.XSHG,3665.58,3676.53,3648.76,3674.72,9755870200.0
1330,2017-06-28,000300.XSHG,3664.16,3672.19,3644.03,3646.17,9792085800.0
1331,2017-06-29,000300.XSHG,3649.25,3669.13,3644.73,3668.83,8558949800.0
1332,2017-06-30,000300.XSHG,3654.73,3669.76,3646.23,3666.8,8151002800.0
1333,2017-07-03,000300.XSHG,3667.23,3667.6,3633.78,3650.85,8882086000.0
1334,2017-07-04,000300.XSHG,3646.83,3646.85,3611.69,3619.98,9507141300.0
1335,2017-07-05,000300.XSHG,3611.9,3660.73,3610.46,3659.68,8823242500.0
1336,2017-07-06,000300.XSHG,3654.56,3666.77,3629.56,3660.1,10237924500.0
1337,2017-07-07,000300.XSHG,3647.64,3657.11,3631.87,3655.93,10373549700.0
1338,2017-07-10,000300.XSHG,3647.94,3667.85,3641.53,3653.69,12059191000.0
1339,2017-07-11,000300.XSHG,3646.88,3701.21,3645.99,3670.81,11876082600.0
1340,2017-07-12,000300.XSHG,3672.63,3691.58,3640.59,3658.82,12228779200.0
1341,2017-07-13,000300.XSHG,3656.35,3690.48,3652.57,3686.92,12566954900.0
1342,2017-07-14,000300.XSHG,3682.62,3703.09,3672.74,3703.09,10551400500.0
1343,2017-07-17,000300.XSHG,3700.62,3716.47,3621.37,3663.56,17882160000.0
1344,2017-07-18,000300.XSHG,3648.49,3667.54,3622.04,3667.18,12462205600.0
1345,2017-07-19,000300.XSHG,3660.87,3731.05,3658.2,3729.75,18247778700.0
1346,2017-07-20,000300.XSHG,3725.14,3750.19,3723.07,3747.88,14241003900.0
1347,2017-07-21,000300.XSHG,3738.18,3751.69,3722.07,3728.6,11794122600.0
1348,2017-07-24,000300.XSHG,3724.38,3755.19,3719.85,3743.47,13486872200.0
1349,2017-07-25,000300.XSHG,3742.64,3752.16,3713.28,3719.56,12167205900.0
1350,2017-07-26,000300.XSHG,3722.88,3738.53,3684.18,3705.39,13632521000.0
1351,2017-07-27,000300.XSHG,3700.86,3716.69,3672.5,3712.19,14500290400.0
1352,2017-07-28,000300.XSHG,3703.49,3725.54,3696.78,3721.89,11141139200.0
1353,2017-07-31,000300.XSHG,3722.43,3746.52,3713.66,3737.87,14842903900.0
1354,2017-08-01,000300.XSHG,3738.74,3770.4,3737.1,3770.38,15254653900.0
1355,2017-08-02,000300.XSHG,3768.19,3784.35,3759.28,3760.85,17229338300.0
1356,2017-08-03,000300.XSHG,3755.11,3766.35,3718.44,3727.83,14615394400.0
1357,2017-08-04,000300.XSHG,3724.72,3738.73,3707.0,3707.58,15747006000.0
1358,2017-08-07,000300.XSHG,3701.22,3730.78,3689.96,3726.79,12423153000.0
1359,2017-08-08,000300.XSHG,3724.33,3737.33,3718.81,3732.21,13724192800.0
1360,2017-08-09,000300.XSHG,3728.03,3739.0,3713.57,3731.04,12467998900.0
1361,2017-08-10,000300.XSHG,3724.96,3746.86,3688.18,3715.92,13008512800.0
1362,2017-08-11,000300.XSHG,3687.93,3700.49,3645.09,3647.35,15038742100.0
1363,2017-08-14,000300.XSHG,3651.38,3698.37,3651.38,3694.68,11530845100.0
1364,2017-08-15,000300.XSHG,3695.78,3719.29,3692.28,3706.06,10644485700.0
1365,2017-08-16,000300.XSHG,3701.13,3707.14,3679.73,3701.42,10413414100.0
1366,2017-08-17,000300.XSHG,3707.07,3722.62,3704.41,3721.28,10865625100.0
1367,2017-08-18,000300.XSHG,3707.19,3733.49,3700.41,3724.67,9656170500.0
1368,2017-08-21,000300.XSHG,3731.84,3744.26,3728.62,3740.99,10031307300.0
1369,2017-08-22,000300.XSHG,3745.75,3758.29,3734.56,3752.3,10029285600.0
1370,2017-08-23,000300.XSHG,3747.61,3772.46,3741.72,3756.09,10496157300.0
1371,2017-08-24,000300.XSHG,3755.89,3765.71,3729.09,3734.65,8994737200.0
1372,2017-08-25,000300.XSHG,3736.29,3795.97,3736.29,3795.75,12994090000.0
1373,2017-08-28,000300.XSHG,3805.66,3866.94,3805.66,3842.71,18557632500.0
1374,2017-08-29,000300.XSHG,3839.18,3847.93,3825.76,3834.54,12822707000.0
1375,2017-08-30,000300.XSHG,3834.27,3854.71,3827.86,3834.3,14135285700.0
1376,2017-08-31,000300.XSHG,3835.84,3840.2,3800.89,3822.09,13294493500.0
1377,2017-09-01,000300.XSHG,3825.34,3843.62,3818.16,3830.54,15864551100.0
1378,2017-09-04,000300.XSHG,3828.54,3847.09,3813.55,3845.62,14956632000.0
1379,2017-09-05,000300.XSHG,3845.55,3865.29,3841.95,3857.05,12496415500.0
1380,2017-09-06,000300.XSHG,3846.75,3858.25,3831.38,3849.45,13139872300.0
1381,2017-09-07,000300.XSHG,3851.69,3858.16,3828.84,3829.87,12388418100.0
1382,2017-09-08,000300.XSHG,3830.07,3843.02,3813.98,3825.99,10603650400.0
1383,2017-09-11,000300.XSHG,3828.34,3850.74,3817.51,3825.65,12388399700.0
1384,2017-09-12,000300.XSHG,3832.24,3849.39,3822.0,3837.93,14419024200.0
1385,2017-09-13,000300.XSHG,3835.55,3847.78,3822.94,3842.61,9541078500.0
1386,2017-09-14,000300.XSHG,3843.57,3854.49,3820.09,3829.96,11535858300.0
1387,2017-09-15,000300.XSHG,3826.14,3843.3,3818.52,3831.3,12242700600.0
1388,2017-09-18,000300.XSHG,3832.96,3862.36,3832.96,3843.14,11793440500.0
1389,2017-09-19,000300.XSHG,3849.88,3857.3,3820.29,3832.12,11243298700.0
1390,2017-09-20,000300.XSHG,3830.15,3850.94,3827.89,3842.44,10112954200.0
1391,2017-09-21,000300.XSHG,3843.26,3860.8,3837.38,3837.82,11109819200.0
1392,2017-09-22,000300.XSHG,3826.46,3842.25,3816.82,3837.73,10061980200.0
1393,2017-09-25,000300.XSHG,3829.22,3835.39,3811.12,3817.79,10394897600.0
1394,2017-09-26,000300.XSHG,3810.33,3821.69,3808.38,3820.78,8186940700.0
1395,2017-09-27,000300.XSHG,3818.96,3832.57,3818.81,3821.2,8565581100.0
1396,2017-09-28,000300.XSHG,3821.59,3827.33,3813.75,3822.54,9354406900.0
1397,2017-09-29,000300.XSHG,3825.2,3852.22,3825.2,3836.5,9330602800.0
1398,2017-10-09,000300.XSHG,3910.11,3918.84,3876.03,3882.21,13553585100.0
1399,2017-10-10,000300.XSHG,3883.0,3900.74,3855.47,3889.86,11253258600.0
1400,2017-10-11,000300.XSHG,3886.82,3913.07,3885.5,3902.69,10441815100.0
1401,2017-10-12,000300.XSHG,3902.02,3917.44,3897.55,3912.95,9434092100.0
1402,2017-10-13,000300.XSHG,3912.97,3927.17,3908.89,3921.0,9014206800.0
1403,2017-10-16,000300.XSHG,3926.28,3947.42,3913.32,3913.45,12135503300.0
1404,2017-10-17,000300.XSHG,3910.79,3924.61,3900.48,3913.07,8224122700.0
1405,2017-10-18,000300.XSHG,3914.82,3944.41,3914.82,3944.16,10096984100.0
1406,2017-10-19,000300.XSHG,3940.58,3944.03,3923.65,3931.25,10652725200.0
1407,2017-10-20,000300.XSHG,3918.53,3928.96,3910.2,3926.85,7298018000.0
1408,2017-10-23,000300.XSHG,3930.89,3936.27,3920.66,3930.8,8148498000.0
1409,2017-10-24,000300.XSHG,3926.23,3959.5,3922.03,3959.4,9305815400.0
1410,2017-10-25,000300.XSHG,3958.17,3978.09,3954.0,3976.95,8820545800.0
1411,2017-10-26,000300.XSHG,3980.05,4013.6,3973.55,3993.58,12989546500.0
1412,2017-10-27,000300.XSHG,3992.55,4024.46,3991.35,4021.97,12667284600.0
1413,2017-10-30,000300.XSHG,4022.16,4033.34,3960.27,4009.72,15738760300.0
1414,2017-10-31,000300.XSHG,3995.39,4009.28,3983.26,4006.72,10917877900.0
1415,2017-11-01,000300.XSHG,4007.91,4032.46,3991.32,3996.62,13041738000.0
1416,2017-11-02,000300.XSHG,3994.09,3999.23,3971.38,3997.13,12610057900.0
1417,2017-11-03,000300.XSHG,3992.35,3999.34,3963.03,3992.7,12940443900.0
1418,2017-11-06,000300.XSHG,3989.18,4021.64,3975.41,4020.89,12208115900.0
1419,2017-11-07,000300.XSHG,4022.4,4064.22,4021.36,4054.25,15211666300.0
1420,2017-11-08,000300.XSHG,4051.49,4089.15,4040.58,4048.01,15082771900.0
1421,2017-11-09,000300.XSHG,4043.07,4076.61,4038.4,4075.9,12105633500.0
1422,2017-11-10,000300.XSHG,4070.28,4116.71,4067.66,4111.91,14181716500.0
1423,2017-11-13,000300.XSHG,4115.55,4137.65,4115.55,4128.07,15144630900.0
1424,2017-11-14,000300.XSHG,4129.27,4133.55,4086.89,4099.35,14323693600.0
1425,2017-11-15,000300.XSHG,4084.21,4102.81,4055.72,4073.67,12063569600.0
1426,2017-11-16,000300.XSHG,4063.49,4107.62,4062.27,4105.01,12138441400.0
1427,2017-11-17,000300.XSHG,4094.08,4122.38,4081.37,4120.85,19178411900.0
1428,2017-11-20,000300.XSHG,4093.73,4144.51,4060.96,4143.83,13744725800.0
1429,2017-11-21,000300.XSHG,4131.85,4220.26,4129.98,4217.7,18035082100.0
1430,2017-11-22,000300.XSHG,4228.37,4260.64,4191.15,4227.57,18647700300.0
1431,2017-11-23,000300.XSHG,4213.38,4214.19,4086.9,4102.4,17814722800.0
1432,2017-11-24,000300.XSHG,4089.47,4116.59,4057.49,4104.2,13085804000.0
1433,2017-11-27,000300.XSHG,4088.93,4088.93,4037.15,4049.95,14345526800.0
1434,2017-11-28,000300.XSHG,4034.21,4056.48,4010.3,4055.82,10205809500.0
1435,2017-11-29,000300.XSHG,4061.35,4069.24,4004.69,4053.75,12455364200.0
1436,2017-11-30,000300.XSHG,4034.01,4052.8,3988.0,4006.1,10798334500.0
1437,2017-12-01,000300.XSHG,4003.56,4027.11,3984.38,3998.14,9738691300.0
1438,2017-12-04,000300.XSHG,3989.05,4032.99,3982.32,4018.86,10264721900.0
1439,2017-12-05,000300.XSHG,4007.94,4045.93,4006.54,4040.17,15408707600.0
1440,2017-12-06,000300.XSHG,4027.12,4031.75,3964.81,4015.82,10928620500.0
1441,2017-12-07,000300.XSHG,4003.58,4017.95,3955.99,3971.06,9025404500.0
1442,2017-12-08,000300.XSHG,3962.83,4014.14,3955.44,4003.38,8928286100.0
1443,2017-12-11,000300.XSHG,4006.88,4069.5,4005.27,4069.5,9714894600.0
1444,2017-12-12,000300.XSHG,4068.51,4070.15,4015.45,4016.02,8433871800.0
1445,2017-12-13,000300.XSHG,4013.83,4052.69,4004.74,4050.09,7754613100.0
1446,2017-12-14,000300.XSHG,4050.9,4057.62,4013.85,4026.15,8076886200.0
1447,2017-12-15,000300.XSHG,4018.73,4020.27,3974.93,3980.86,8904438900.0
1448,2017-12-18,000300.XSHG,3983.3,4008.07,3967.93,3985.29,7785337500.0
1449,2017-12-19,000300.XSHG,3985.82,4035.63,3985.82,4035.33,7752898500.0
1450,2017-12-20,000300.XSHG,4036.02,4044.85,4015.63,4030.49,9060450300.0
1451,2017-12-21,000300.XSHG,4023.08,4080.78,4014.65,4067.85,9683608900.0
1452,2017-12-22,000300.XSHG,4064.91,4076.8,4048.49,4054.6,7347368400.0
1453,2017-12-25,000300.XSHG,4057.42,4086.93,4026.45,4041.54,9192696200.0
1454,2017-12-26,000300.XSHG,4040.62,4056.86,4015.3,4053.62,9111879000.0
1455,2017-12-27,000300.XSHG,4045.28,4047.74,3986.74,3991.21,10515357700.0
1456,2017-12-28,000300.XSHG,3993.0,4036.7,3980.24,4018.9,11854288600.0
1457,2017-12-29,000300.XSHG,4022.88,4043.14,4012.87,4030.85,9048668300.0
1458,2018-01-02,000300.XSHG,4045.21,4087.78,4045.21,4087.4,14693543500.0
1459,2018-01-03,000300.XSHG,4091.46,4140.05,4088.73,4111.39,15185221800.0
1460,2018-01-04,000300.XSHG,4114.12,4137.64,4105.89,4128.81,13454379400.0
1461,2018-01-05,000300.XSHG,4133.34,4151.28,4123.28,4138.75,14900987200.0
1462,2018-01-08,000300.XSHG,4140.85,4166.32,4127.31,4160.16,17387766600.0
1463,2018-01-09,000300.XSHG,4157.54,4191.28,4153.5,4189.3,13903429400.0
1464,2018-01-10,000300.XSHG,4187.2,4211.05,4175.14,4207.81,15112166600.0
1465,2018-01-11,000300.XSHG,4197.11,4211.8,4181.96,4205.59,12157853900.0
1466,2018-01-12,000300.XSHG,4205.14,4227.39,4199.03,4225.0,11135479400.0
1467,2018-01-15,000300.XSHG,4229.84,4262.93,4216.36,4225.24,17090789700.0
1468,2018-01-16,000300.XSHG,4215.62,4260.21,4213.13,4258.47,16149496300.0
1469,2018-01-17,000300.XSHG,4261.78,4283.34,4230.54,4248.12,21431103200.0
1470,2018-01-18,000300.XSHG,4259.38,4292.64,4246.68,4271.42,17203284600.0
1471,2018-01-19,000300.XSHG,4281.94,4316.57,4269.62,4285.4,20949057000.0
1472,2018-01-22,000300.XSHG,4276.48,4338.48,4275.9,4336.6,17464319500.0
1473,2018-01-23,000300.XSHG,4346.89,4383.57,4346.79,4382.61,20186758500.0
1474,2018-01-24,000300.XSHG,4389.45,4397.82,4349.09,4389.89,21981888900.0
1475,2018-01-25,000300.XSHG,4381.98,4392.2,4336.24,4365.08,19537495000.0
1476,2018-01-26,000300.XSHG,4352.22,4403.34,4351.49,4381.3,17722723700.0
1477,2018-01-29,000300.XSHG,4387.06,4395.91,4287.11,4302.02,19110035400.0
1478,2018-01-30,000300.XSHG,4286.68,4308.51,4251.57,4256.1,13903473000.0
1479,2018-01-31,000300.XSHG,4234.11,4287.86,4232.77,4275.9,14521016400.0
1480,2018-02-01,000300.XSHG,4276.34,4287.39,4214.29,4245.9,19000293400.0
1481,2018-02-02,000300.XSHG,4213.94,4271.76,4181.78,4271.23,14606682700.0
1482,2018-02-05,000300.XSHG,4204.46,4274.15,4200.14,4274.15,16134779900.0
1483,2018-02-06,000300.XSHG,4182.33,4211.52,4131.56,4148.89,21491045000.0
1484,2018-02-07,000300.XSHG,4205.74,4212.57,4048.42,4050.5,20312749300.0
1485,2018-02-08,000300.XSHG,4022.88,4071.67,3974.68,4012.05,15926998500.0
1486,2018-02-09,000300.XSHG,3896.17,3911.29,3759.15,3840.65,20634982800.0
1487,2018-02-12,000300.XSHG,3846.27,3907.84,3828.07,3890.1,11618263700.0
1488,2018-02-13,000300.XSHG,3925.6,3986.98,3925.6,3935.63,11256588500.0
1489,2018-02-14,000300.XSHG,3945.09,3971.4,3923.13,3966.96,7108133800.0
1490,2018-02-22,000300.XSHG,4020.97,4058.79,4009.92,4052.73,10581157100.0
1491,2018-02-23,000300.XSHG,4061.75,4085.2,4035.23,4071.09,9945874600.0
1492,2018-02-26,000300.XSHG,4093.4,4128.74,4048.98,4118.42,13788100100.0
1493,2018-02-27,000300.XSHG,4120.87,4120.87,4051.81,4058.98,12593447000.0
1494,2018-02-28,000300.XSHG,4016.79,4051.71,3991.71,4023.64,10934359300.0
1495,2018-03-01,000300.XSHG,3994.87,4061.03,3986.89,4049.09,11019985200.0
1496,2018-03-02,000300.XSHG,4014.95,4044.42,4006.94,4016.46,9616500000.0
1497,2018-03-05,000300.XSHG,4021.66,4042.83,3995.87,4018.1,8795254800.0
1498,2018-03-06,000300.XSHG,4034.99,4067.55,3998.93,4066.56,13876244400.0
1499,2018-03-07,000300.XSHG,4063.5,4089.7,4027.94,4036.65,10695242600.0
1500,2018-03-08,000300.XSHG,4038.95,4078.23,4029.71,4077.6,9115581000.0
1501,2018-03-09,000300.XSHG,4088.07,4110.67,4076.45,4108.87,11370180800.0
1502,2018-03-12,000300.XSHG,4130.71,4139.53,4112.77,4127.67,14090673900.0
1503,2018-03-13,000300.XSHG,4124.33,4130.28,4087.56,4091.25,11176643000.0
1504,2018-03-14,000300.XSHG,4076.06,4089.09,4066.49,4073.34,9901340900.0
1505,2018-03-15,000300.XSHG,4058.71,4098.99,4058.71,4096.16,8816115600.0
1506,2018-03-16,000300.XSHG,4096.89,4110.05,4055.82,4056.42,8489618800.0
1507,2018-03-19,000300.XSHG,4054.62,4074.52,4033.52,4074.25,8150288200.0
1508,2018-03-20,000300.XSHG,4045.74,4080.19,4040.31,4077.7,8060528000.0
1509,2018-03-21,000300.XSHG,4097.02,4110.12,4046.24,4061.05,9760948800.0
1510,2018-03-22,000300.XSHG,4062.07,4072.38,4003.72,4020.35,8909525900.0
1511,2018-03-23,000300.XSHG,3896.74,3928.51,3834.94,3904.94,18008044900.0
1512,2018-03-26,000300.XSHG,3862.69,3883.9,3829.92,3879.89,11513912800.0
1513,2018-03-27,000300.XSHG,3927.49,3936.78,3881.87,3913.27,11370071100.0
1514,2018-03-28,000300.XSHG,3865.05,3907.28,3835.88,3842.72,10149490800.0
1515,2018-03-29,000300.XSHG,3854.59,3913.96,3794.26,3894.05,11662906600.0
1516,2018-03-30,000300.XSHG,3893.75,3915.35,3879.21,3898.5,9751227000.0
1517,2018-04-02,000300.XSHG,3897.01,3937.02,3882.89,3886.92,11124266600.0
1518,2018-04-03,000300.XSHG,3850.15,3878.15,3839.93,3862.48,9513736900.0
1519,2018-04-04,000300.XSHG,3873.63,3898.61,3852.5,3854.86,8873060900.0
1520,2018-04-09,000300.XSHG,3851.95,3870.67,3827.41,3852.93,8410546200.0
1521,2018-04-10,000300.XSHG,3860.72,3927.42,3851.8,3927.17,10617372200.0
1522,2018-04-11,000300.XSHG,3934.17,3958.71,3924.96,3938.34,11193302100.0
1523,2018-04-12,000300.XSHG,3935.67,3937.78,3896.18,3898.64,8269949000.0
1524,2018-04-13,000300.XSHG,3920.74,3929.95,3866.19,3871.14,7154420300.0
1525,2018-04-16,000300.XSHG,3862.47,3869.16,3789.61,3808.86,9921777000.0
1526,2018-04-17,000300.XSHG,3812.87,3822.63,3745.44,3748.64,9061079000.0
1527,2018-04-18,000300.XSHG,3785.31,3789.66,3708.11,3766.28,10667670600.0
1528,2018-04-19,000300.XSHG,3774.78,3824.03,3767.8,3811.84,9905406000.0
1529,2018-04-20,000300.XSHG,3801.21,3815.44,3750.1,3760.85,9928292500.0
1530,2018-04-23,000300.XSHG,3754.69,3787.4,3735.18,3766.33,9035629100.0
1531,2018-04-24,000300.XSHG,3769.88,3854.43,3769.88,3843.49,11421952500.0
1532,2018-04-25,000300.XSHG,3824.59,3838.69,3817.03,3828.7,7817261200.0
1533,2018-04-26,000300.XSHG,3823.39,3828.71,3744.89,3755.49,8715064100.0
1534,2018-04-27,000300.XSHG,3771.04,3776.98,3714.64,3756.88,8953172600.0
1535,2018-05-02,000300.XSHG,3769.93,3787.3,3744.55,3763.65,8330103500.0
1536,2018-05-03,000300.XSHG,3756.17,3797.53,3732.37,3793.0,9396111800.0
1537,2018-05-04,000300.XSHG,3784.32,3801.52,3770.94,3774.6,7155428800.0
1538,2018-05-07,000300.XSHG,3782.54,3834.59,3776.03,3834.19,8728619500.0
1539,2018-05-08,000300.XSHG,3834.61,3892.07,3833.73,3878.68,9421515700.0
1540,2018-05-09,000300.XSHG,3876.13,3878.94,3855.74,3871.62,6671296600.0
1541,2018-05-10,000300.XSHG,3882.84,3894.49,3867.31,3893.06,7066780900.0
1542,2018-05-11,000300.XSHG,3902.15,3903.34,3871.95,3872.84,7335660400.0
1543,2018-05-14,000300.XSHG,3886.87,3919.3,3886.87,3909.29,8197599900.0
1544,2018-05-15,000300.XSHG,3920.14,3924.34,3892.92,3924.1,7604955500.0
1545,2018-05-16,000300.XSHG,3909.82,3923.34,3889.19,3892.84,7191364600.0
1546,2018-05-17,000300.XSHG,3895.49,3899.51,3858.85,3864.05,5903012300.0
1547,2018-05-18,000300.XSHG,3860.16,3903.06,3841.9,3903.06,7261395600.0
1548,2018-05-21,000300.XSHG,3925.54,3937.46,3913.6,3921.24,9264173700.0
1549,2018-05-22,000300.XSHG,3918.82,3918.82,3881.17,3906.21,7536877800.0
1550,2018-05-23,000300.XSHG,3898.27,3898.27,3854.58,3854.58,8372231900.0
1551,2018-05-24,000300.XSHG,3853.29,3859.1,3823.92,3827.22,6834502200.0
1552,2018-05-25,000300.XSHG,3823.74,3841.12,3804.13,3816.5,7083638600.0
1553,2018-05-28,000300.XSHG,3816.26,3846.55,3799.32,3833.26,7152113200.0
1554,2018-05-29,000300.XSHG,3824.19,3841.78,3800.67,3804.01,8155266200.0
1555,2018-05-30,000300.XSHG,3755.18,3767.89,3722.07,3723.37,8791328500.0
1556,2018-05-31,000300.XSHG,3749.3,3804.79,3742.53,3802.38,9266689400.0
1557,2018-06-01,000300.XSHG,3789.67,3802.54,3753.84,3770.59,7782181300.0
1558,2018-06-04,000300.XSHG,3785.19,3813.41,3776.62,3807.58,7662434100.0
1559,2018-06-05,000300.XSHG,3811.29,3845.56,3800.93,3845.32,7868736000.0
1560,2018-06-06,000300.XSHG,3839.68,3848.33,3830.9,3837.35,7311723700.0
1561,2018-06-07,000300.XSHG,3846.94,3859.85,3827.69,3831.01,8025614700.0
1562,2018-06-08,000300.XSHG,3819.45,3819.46,3759.27,3779.62,8333733500.0
1563,2018-06-11,000300.XSHG,3770.21,3792.55,3756.51,3779.98,6870983400.0
1564,2018-06-12,000300.XSHG,3783.19,3830.47,3765.26,3825.95,7320624400.0
1565,2018-06-13,000300.XSHG,3814.62,3817.45,3782.07,3788.34,6637797000.0
1566,2018-06-14,000300.XSHG,3774.64,3808.16,3759.25,3773.37,6847132200.0
1567,2018-06-15,000300.XSHG,3763.04,3780.34,3737.43,3753.43,8548889300.0
1568,2018-06-19,000300.XSHG,3702.67,3712.82,3583.02,3621.12,16070654200.0
1569,2018-06-20,000300.XSHG,3602.55,3649.34,3578.17,3635.44,8671809800.0
